mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,ib_link_lanes,ob_link_lanes,minmum,lanes,diff,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,mvmt_txt_id,geometry,volume,free_speed,allowed_uses
458,212,4346581623,,582,1,2,250,1,2,2,3,2,2,0,41630200,41662584_2625359016,thru,,,,SBT,"LINESTRING (-111.9400783 33.4261075, -111.9400787 33.4259631)",,,auto
459,213,4346581620,,262,1,2,252,1,2,2,3,2,2,0,2625359013_41662587,41529740_2625359015,thru,,,,NBT,"LINESTRING (-111.9399602 33.4239395, -111.9399574 33.4240837)",,,auto
460,214,2625359017,,608,1,2,256,1,2,2,2,2,2,0,9164212030,4346586753,thru,,,,NBT,"LINESTRING (-111.9399618 33.4263941, -111.9399641 33.4265384)",,,auto
461,215,4346586753,,256,1,2,264,1,2,2,3,2,2,0,2625359017,41662581_2625359021,thru,,,,NBT,"LINESTRING (-111.9399640 33.4269637, -111.9399640 33.4271081)",,,auto
462,216,4346586756,,257,2,3,265,1,2,3,2,2,2,0,4346586755,4346586758,thru,,,,NBT,"LINESTRING (-111.9399617 33.4283589, -111.9399919 33.4284984)",,,auto
463,217,4346586752,,258,1,2,261,1,2,2,3,2,2,0,41662584_2625359016,9164212030,thru,,,,NBT,"LINESTRING (-111.9399595 33.4261015, -111.9399580 33.4262459)",,,auto
464,218,4346586758,,265,1,2,259,1,2,2,2,2,2,0,4346586756,4346586759,thru,,,,NBT,"LINESTRING (-111.9399862 33.4289992, -111.9399838 33.4291435)",,,auto
465,219,4346586759,,259,1,2,263,1,2,2,3,2,2,0,4346586758,2625359028_2714318023_2714318022_41605233,thru,,,,NBT,"LINESTRING (-111.9399839 33.4291547, -111.9399896 33.4292989)",,,auto
466,220,9164212030,,261,1,2,608,1,2,3,2,2,1,1,4346586752,2625359017,thru,,,,NBT,"LINESTRING (-111.9399589 33.4261927, -111.9399600 33.4263370)",,,auto
467,220,9164212030,,261,1,3,609,1,3,3,3,3,3,0,4346586752,41630200,thru,,,,NBT,"LINESTRING (-111.9399589 33.4261927, -111.9400158 33.4263160)",,,auto
468,221,4346586754,,267,1,2,266,1,2,2,3,2,2,0,2625359028_2714318023_2714318022_41605233,330695748,thru,,,,SBT,"LINESTRING (-111.9400695 33.4278328, -111.9400686 33.4276884)",,,auto
469,222,330695748,,266,2,3,583,1,2,3,2,2,2,0,4346586754,41662581_2625359021,thru,,,,SBT,"LINESTRING (-111.9400683 33.4275632, -111.9400684 33.4274189)",,,auto
470,224,2978047866,,269,1,2,403,1,2,2,3,2,2,0,5618898812,4346605166,thru,,,,WBT,"LINESTRING (-111.9247971 33.4220292, -111.9249693 33.4220295)",,,auto
471,224,2978047866,,402,1,2,268,1,2,2,2,2,2,0,4346605166,5618898812,thru,,,,EBT,"LINESTRING (-111.9249693 33.4220295, -111.9247971 33.4220292)",,,auto
472,226,4346605160,,273,1,2,286,1,2,2,3,2,2,0,4346605164,4346605163,thru,,,,WBT,"LINESTRING (-111.9273017 33.4220155, -111.9274737 33.4220137)",,,auto
473,226,4346605160,,285,1,3,272,1,3,3,4,3,3,0,4346605163,4346605164,thru,,,,EBT,"LINESTRING (-111.9274737 33.4220137, -111.9273017 33.4220155)",,,auto
474,227,4346605164,,272,1,4,280,1,4,4,4,4,4,0,4346605160,2704829948_5013837645,thru,,,,EBT,"LINESTRING (-111.9272685 33.4220160, -111.9270965 33.4220183)",,,auto
475,227,4346605164,,281,1,2,273,1,2,2,2,2,2,0,2704829948_5013837645,4346605160,thru,,,,WBT,"LINESTRING (-111.9270965 33.4220183, -111.9272685 33.4220160)",,,auto
476,230,4346605161,,277,1,2,427,1,2,2,2,2,2,0,41714341,5176314770_8269005064,thru,,,,WBT,"LINESTRING (-111.9295125 33.4220156, -111.9296807 33.4220362)",,,auto
477,230,4346605161,,544,1,2,276,1,2,2,3,2,2,0,5176314770_8269005064,41714341,thru,,,,EBT,"LINESTRING (-111.9296758 33.4219831, -111.9295125 33.4220156)",,,auto
478,231,41714341,,276,1,2,278,1,2,3,2,2,1,1,4346605161,4346605163,thru,,,,EBT,"LINESTRING (-111.9290276 33.4220195, -111.9288554 33.4220193)",,,auto
479,231,41714341,,276,3,3,371,1,1,3,1,1,1,,4346605161,5201685468,right,,,,EBR,"LINESTRING (-111.9290276 33.4220195, -111.9289367 33.4219474)",,,auto
480,231,41714341,,276,1,1,465,1,1,3,1,1,1,,4346605161,5201685471,left,,,,EBL,"LINESTRING (-111.9290276 33.4220195, -111.9289463 33.4220914)",,,auto
481,231,41714341,,279,1,2,277,1,2,3,2,2,1,1,4346605163,4346605161,thru,,,,WBT,"LINESTRING (-111.9288554 33.4220193, -111.9290276 33.4220195)",,,auto
482,231,41714341,,279,1,1,371,1,1,3,1,1,1,,4346605163,5201685468,left,,,,WBL,"LINESTRING (-111.9288554 33.4220193, -111.9289367 33.4219474)",,,auto
483,231,41714341,,279,3,3,465,1,1,3,1,1,1,,4346605163,5201685471,right,,,,WBR,"LINESTRING (-111.9288554 33.4220193, -111.9289463 33.4220914)",,,auto
484,231,41714341,,372,1,1,277,1,1,3,2,2,1,,5201685468,4346605161,left,,,,NBL,"LINESTRING (-111.9289367 33.4219474, -111.9290276 33.4220195)",,,auto
485,231,41714341,,372,3,3,278,2,2,3,2,2,1,,5201685468,4346605163,right,,,,NBR,"LINESTRING (-111.9289367 33.4219474, -111.9288554 33.4220193)",,,auto
486,231,41714341,,372,2,2,465,1,1,3,1,1,1,0,5201685468,5201685471,thru,,,,NBT,"LINESTRING (-111.9289367 33.4219474, -111.9289463 33.4220914)",,,auto
487,231,41714341,,464,3,3,277,2,2,3,2,2,1,,5201685471,4346605161,right,,,,SBR,"LINESTRING (-111.9289463 33.4220914, -111.9290276 33.4220195)",,,auto
488,231,41714341,,464,1,1,278,1,1,3,2,2,1,,5201685471,4346605163,left,,,,SBL,"LINESTRING (-111.9289463 33.4220914, -111.9288554 33.4220193)",,,auto
489,231,41714341,,464,2,2,371,1,1,3,1,1,1,0,5201685471,5201685468,thru,,,,SBT,"LINESTRING (-111.9289463 33.4220914, -111.9289367 33.4219474)",,,auto
490,232,4346605163,,278,1,2,285,1,2,2,3,2,2,0,41714341,4346605160,thru,,,,EBT,"LINESTRING (-111.9286847 33.4220179, -111.9285127 33.4220159)",,,auto
491,232,4346605163,,286,1,3,279,1,3,3,3,3,3,0,4346605160,41714341,thru,,,,WBT,"LINESTRING (-111.9285127 33.4220159, -111.9286847 33.4220179)",,,auto
492,233,4346605166,,282,1,2,402,1,2,2,2,2,2,0,2704829948_5013837645,2978047866,thru,,,,EBT,"LINESTRING (-111.9254957 33.4220304, -111.9253235 33.4220301)",,,auto
493,233,4346605166,,403,1,3,283,1,3,3,5,3,3,0,2978047866,2704829948_5013837645,thru,,,,WBT,"LINESTRING (-111.9253235 33.4220301, -111.9254957 33.4220304)",,,auto
494,234,4346605157,,421,1,2,284,1,2,2,4,2,2,0,2065989266_2916726375,41662590_2941419917,thru,,,,WBT,"LINESTRING (-111.9389324 33.4219836, -111.9391044 33.4219830)",,,auto
495,235,41662569,,288,2,3,287,1,2,3,2,2,2,0,4346605167,2625359028_2714318023_2714318022_41605233,thru,,,,SBT,"LINESTRING (-111.9400988 33.4298047, -111.9400933 33.4297002)",,,auto
496,236,4346605167,,472,1,2,288,1,2,2,3,2,2,0,3101265647,41662569,thru,,,,SBT,"LINESTRING (-111.9401357 33.4302780, -111.9401208 33.4301342)",,,auto
497,237,4346605154,,290,1,2,294,1,2,2,2,2,2,0,41563475,41533533,thru,,,,EBT,"LINESTRING (-111.9418323 33.4219297, -111.9416601 33.4219299)",,,auto
498,237,4346605154,,293,1,2,289,1,2,2,3,2,2,0,41533533,41563475,thru,,,,WBT,"LINESTRING (-111.9416601 33.4219299, -111.9418323 33.4219297)",,,auto
499,238,41563475,,289,1,2,295,1,2,3,2,2,1,1,4346605154,,thru,,,,WBT,"LINESTRING (-111.9423039 33.4219289, -111.9423950 33.4219281)",,,auto
500,238,41563475,,289,1,1,426,1,1,3,1,1,1,,4346605154,863736682,left,,,,WBL,"LINESTRING (-111.9423039 33.4219289, -111.9423934 33.4218560)",,,auto
501,238,41563475,,289,3,3,433,1,1,3,1,1,1,,4346605154,5200239418,right,,,,WBR,"LINESTRING (-111.9423039 33.4219289, -111.9423880 33.4220002)",,,auto
502,238,41563475,,296,1,2,290,1,2,3,2,2,1,1,,4346605154,thru,,,,EBT,"LINESTRING (-111.9423950 33.4219281, -111.9423039 33.4219289)",,,auto
503,238,41563475,,296,3,3,426,1,1,3,1,1,1,,,863736682,right,,,,EBR,"LINESTRING (-111.9423950 33.4219281, -111.9423934 33.4218560)",,,auto
504,238,41563475,,296,1,1,433,1,1,3,1,1,1,,,5200239418,left,,,,EBL,"LINESTRING (-111.9423950 33.4219281, -111.9423880 33.4220002)",,,auto
505,238,41563475,,425,1,1,290,2,2,1,2,1,1,,863736682,4346605154,right,,,,NBR,"LINESTRING (-111.9423934 33.4218560, -111.9423039 33.4219289)",,,auto
506,238,41563475,,425,1,1,295,1,1,1,2,1,1,,863736682,,left,,,,NBL,"LINESTRING (-111.9423934 33.4218560, -111.9423950 33.4219281)",,,auto
507,238,41563475,,425,1,1,433,1,1,1,1,1,1,0,863736682,5200239418,thru,,,,NBT,"LINESTRING (-111.9423934 33.4218560, -111.9423880 33.4220002)",,,auto
508,238,41563475,,434,1,1,290,1,1,2,2,2,1,,5200239418,4346605154,left,,,,SBL,"LINESTRING (-111.9423880 33.4220002, -111.9423039 33.4219289)",,,auto
509,238,41563475,,434,2,2,295,2,2,2,2,2,1,,5200239418,,right,,,,SBR,"LINESTRING (-111.9423880 33.4220002, -111.9423950 33.4219281)",,,auto
510,238,41563475,,434,2,2,426,1,1,2,1,1,1,0,5200239418,863736682,thru,,,,SBT,"LINESTRING (-111.9423880 33.4220002, -111.9423934 33.4218560)",,,auto
511,239,4346605155,,292,1,2,298,1,2,2,4,2,2,0,41533533,41662590_2941419917,thru,,,,EBT,"LINESTRING (-111.9408338 33.4219319, -111.9406620 33.4219286)",,,auto
512,239,4346605155,,297,1,2,291,1,2,2,2,2,2,0,41662590_2941419917,41533533,thru,,,,WBT,"LINESTRING (-111.9406620 33.4219286, -111.9408338 33.4219319)",,,auto
513,241,2714317919,,390,1,2,299,1,2,2,3,2,2,0,2714317917,5165002575,thru,,,,WBT,"LINESTRING (-111.9297031 33.4287960, -111.9298745 33.4288087)",,,auto
514,242,5165002575,,299,1,3,399,1,3,3,4,3,3,0,2714317919,2714317936,thru,,,,WBT,"LINESTRING (-111.9304503 33.4289015, -111.9306163 33.4289395)",,,auto
515,243,4346611233,,321,1,2,300,1,2,2,5,2,2,0,2714317933,2714317928_41573995,thru,,,,WBT,"LINESTRING (-111.9252973 33.4288279, -111.9254689 33.4288397)",,,auto
516,245,4346611235,,303,1,2,301,1,2,2,3,2,2,0,2714317928_41573995,4346611234,thru,,,,WBT,"LINESTRING (-111.9278403 33.4289524, -111.9280119 33.4289423)",,,auto
517,246,4346611234,,301,1,3,304,1,3,3,5,3,3,0,4346611235,2714317917,thru,,,,WBT,"LINESTRING (-111.9283725 33.4288855, -111.9285417 33.4288589)",,,auto
518,247,4346611232,,309,1,2,302,1,2,2,5,2,2,0,41736777,2714317928_41573995,thru,,,,EBT,"LINESTRING (-111.9273000 33.4288301, -111.9271282 33.4288224)",,,auto
519,249,2714317917,,304,4,5,390,1,2,5,2,2,2,0,4346611234,2714317919,thru,,,,WBT,"LINESTRING (-111.9292192 33.4287878, -111.9293912 33.4287841)",,,auto
520,250,41736773,,369,1,2,305,1,2,2,5,2,2,0,4277534305,4346613073,thru,,,,EBT,"LINESTRING (-111.9302095 33.4287183, -111.9301090 33.4286985)",,,auto
521,251,4346613073,,305,1,5,307,1,5,5,5,5,5,0,41736773,41736777,thru,,,,EBT,"LINESTRING (-111.9301090 33.4286985, -111.9300061 33.4286904)",,,auto
522,252,4346613074,,393,1,3,306,1,3,3,3,3,3,0,2714317997,4346613075,thru,,,,WBT,"LINESTRING (-111.9331729 33.4294576, -111.9333435 33.4294734)",,,auto
523,253,4346613075,,306,1,3,308,1,3,3,5,3,3,0,4346613074,2714318018,thru,,,,WBT,"LINESTRING (-111.9332647 33.4294609, -111.9334343 33.4294858)",,,auto
524,254,41736777,,307,4,5,309,1,2,5,2,2,2,0,4346613073,4346611232,thru,,,,EBT,"LINESTRING (-111.9293922 33.4286648, -111.9292202 33.4286688)",,,auto
525,255,2714318018,,308,4,5,398,1,2,5,2,2,2,0,4346613075,2714318026,thru,,,,WBT,"LINESTRING (-111.9339039 33.4296070, -111.9340518 33.4296808)",,,auto
526,256,2714318044,,310,1,2,394,1,2,2,3,2,2,0,2714318034,4346614529,thru,,,,WBT,"LINESTRING (-111.9356752 33.4305813, -111.9358389 33.4306247)",,,auto
527,257,4346614527,,311,1,3,313,1,3,3,4,3,3,0,4346614528,2714318007,thru,,,,EBT,"LINESTRING (-111.9346542 33.4298600, -111.9345236 33.4297660)",,,auto
528,258,2714318007,,313,3,4,315,1,2,4,2,2,2,0,4346614527,193252222,thru,,,,EBT,"LINESTRING (-111.9341334 33.4295213, -111.9339824 33.4294524)",,,auto
529,259,4346614529,,394,1,3,314,1,3,3,4,3,3,0,2714318044,2714318042,thru,,,,WBT,"LINESTRING (-111.9367286 33.4306917, -111.9368993 33.4306746)",,,auto
530,260,193252222,,315,1,2,392,1,2,2,3,2,2,0,2714318007,4277534305,thru,,,,EBT,"LINESTRING (-111.9322777 33.4292465, -111.9321067 33.4292316)",,,auto
531,261,4346615108,,319,1,2,316,1,2,2,2,2,2,0,2714318017,4346615107,thru,,,,WBT,"LINESTRING (-111.9416977 33.4295382, -111.9418698 33.4295370)",,,auto
532,263,2714317933,,400,2,3,321,1,2,3,2,2,2,0,2714317949,4346611233,thru,,,,WBT,"LINESTRING (-111.9239047 33.4290078, -111.9240591 33.4289440)",,,auto
533,264,4347879977,,323,1,3,357,1,3,3,3,3,3,0,4347879978,4347879975,thru,,,,SBT,"LINESTRING (-111.9262950 33.4184966, -111.9262960 33.4183522)",,,auto
534,264,4347879977,,356,1,3,322,1,3,3,3,3,3,0,4347879975,4347879978,thru,,,,NBT,"LINESTRING (-111.9262960 33.4183522, -111.9262950 33.4184966)",,,auto
535,265,4347879978,,322,1,3,336,1,3,3,4,3,3,0,4347879977,41573982,thru,,,,NBT,"LINESTRING (-111.9262949 33.4185100, -111.9262949 33.4186544)",,,auto
536,265,4347879978,,337,1,3,323,1,3,3,3,3,3,0,41573982,4347879977,thru,,,,SBT,"LINESTRING (-111.9262949 33.4186544, -111.9262949 33.4185100)",,,auto
537,266,4347879971,,325,1,3,352,1,3,3,5,3,3,0,4347879972,330683969_330683940,thru,,,,SBT,"LINESTRING (-111.9262945 33.4155727, -111.9262926 33.4154283)",,,auto
538,266,4347879971,,351,1,3,324,1,3,3,3,3,3,0,330683969_330683940,4347879972,thru,,,,NBT,"LINESTRING (-111.9262926 33.4154283, -111.9262945 33.4155727)",,,auto
539,267,4347879972,,324,1,3,353,1,3,3,4,3,3,0,4347879971,41573980,thru,,,,NBT,"LINESTRING (-111.9263004 33.4163047, -111.9263011 33.4164491)",,,auto
540,267,4347879972,,354,1,3,325,1,3,3,3,3,3,0,41573980,4347879971,thru,,,,SBT,"LINESTRING (-111.9263011 33.4164491, -111.9263004 33.4163047)",,,auto
541,268,4347879974,,329,1,3,333,1,3,3,4,3,3,0,4347879975,41573980,thru,,,,SBT,"LINESTRING (-111.9263002 33.4174500, -111.9263007 33.4173056)",,,auto
542,268,4347879974,,332,1,3,328,1,3,3,3,3,3,0,41573980,4347879975,thru,,,,NBT,"LINESTRING (-111.9263007 33.4173056, -111.9263002 33.4174500)",,,auto
543,269,4347879975,,328,1,3,356,1,3,3,3,3,3,0,4347879974,4347879977,thru,,,,NBT,"LINESTRING (-111.9263002 33.4174690, -111.9262997 33.4176134)",,,auto
544,269,4347879975,,357,1,3,329,1,3,3,3,3,3,0,4347879977,4347879974,thru,,,,SBT,"LINESTRING (-111.9262997 33.4176134, -111.9263002 33.4174690)",,,auto
545,270,41573980,,333,1,3,354,1,3,4,3,3,3,0,4347879974,4347879972,thru,,,,SBT,"LINESTRING (-111.9263030 33.4169104, -111.9263031 33.4167660)",,,auto
546,270,41573980,,333,4,4,554,1,1,4,1,1,1,,4347879974,41654675,right,,,,SBR,"LINESTRING (-111.9263030 33.4169104, -111.9263895 33.4168365)",,,auto
547,270,41573980,,333,1,1,555,1,1,4,1,1,1,,4347879974,5646687226,left,,,,SBL,"LINESTRING (-111.9263030 33.4169104, -111.9262175 33.4168353)",,,auto
548,270,41573980,,353,1,3,332,1,3,4,3,3,3,0,4347879972,4347879974,thru,,,,NBT,"LINESTRING (-111.9263031 33.4167660, -111.9263030 33.4169104)",,,auto
549,270,41573980,,353,1,1,554,1,1,4,1,1,1,,4347879972,41654675,left,,,,NBL,"LINESTRING (-111.9263031 33.4167660, -111.9263895 33.4168365)",,,auto
550,270,41573980,,353,4,4,555,1,1,4,1,1,1,,4347879972,5646687226,right,,,,NBR,"LINESTRING (-111.9263031 33.4167660, -111.9262175 33.4168353)",,,auto
551,270,41573980,,553,1,1,332,1,1,1,3,1,1,,41654675,4347879974,left,,,,EBL,"LINESTRING (-111.9263895 33.4168365, -111.9263030 33.4169104)",,,auto
552,270,41573980,,553,1,1,354,3,3,1,3,1,1,,41654675,4347879972,right,,,,EBR,"LINESTRING (-111.9263895 33.4168365, -111.9263031 33.4167660)",,,auto
553,270,41573980,,553,1,1,555,1,1,1,1,1,1,0,41654675,5646687226,thru,,,,EBT,"LINESTRING (-111.9263895 33.4168365, -111.9262175 33.4168353)",,,auto
554,270,41573980,,556,1,1,332,3,3,1,3,1,1,,5646687226,4347879974,right,,,,WBR,"LINESTRING (-111.9262175 33.4168353, -111.9263030 33.4169104)",,,auto
555,270,41573980,,556,1,1,354,1,1,1,3,1,1,,5646687226,4347879972,left,,,,WBL,"LINESTRING (-111.9262175 33.4168353, -111.9263031 33.4167660)",,,auto
556,270,41573980,,556,1,1,554,1,1,1,1,1,1,0,5646687226,41654675,thru,,,,WBT,"LINESTRING (-111.9262175 33.4168353, -111.9263895 33.4168365)",,,auto
557,271,2704829974,,343,1,3,334,1,3,3,3,3,3,0,2714317928_41573995,5133355428,thru,,,,SBT,"LINESTRING (-111.9262825 33.4283899, -111.9263054 33.4282480)",,,auto
558,271,2704829974,,388,1,2,334,1,2,3,3,3,2,,5133355429,5133355428,uturn,,,,NBU,"LINESTRING (-111.9262648 33.4282472, -111.9263054 33.4282480)",,,auto
559,271,2704829974,,388,1,3,342,1,4,3,4,3,3,0,5133355429,2714317928_41573995,thru,,,,NBT,"LINESTRING (-111.9262648 33.4282472, -111.9262825 33.4283899)",,,auto
560,272,5133355428,,334,1,3,387,1,3,3,3,3,3,0,2704829974,4347879986,thru,,,,SBT,"LINESTRING (-111.9263685 33.4275839, -111.9263691 33.4274395)",,,auto
561,273,41573982,,336,1,3,344,1,3,4,3,3,3,0,4347879978,4347879979,thru,,,,NBT,"LINESTRING (-111.9262972 33.4190653, -111.9262969 33.4192097)",,,auto
562,273,41573982,,336,1,1,549,1,1,4,1,1,1,,4347879978,8444419082,left,,,,NBL,"LINESTRING (-111.9262972 33.4190653, -111.9263824 33.4191423)",,,auto
563,273,41573982,,345,1,3,337,1,3,3,3,3,3,0,4347879979,4347879978,thru,,,,SBT,"LINESTRING (-111.9262969 33.4192097, -111.9262972 33.4190653)",,,auto
564,273,41573982,,345,3,3,549,1,1,3,1,1,1,,4347879979,8444419082,right,,,,SBR,"LINESTRING (-111.9262969 33.4192097, -111.9263824 33.4191423)",,,auto
565,273,41573982,,481,2,2,337,3,3,2,3,2,1,,316008195,4347879978,right,,,,EBR,"LINESTRING (-111.9263727 33.4191039, -111.9262972 33.4190653)",,,auto
566,273,41573982,,481,1,1,344,1,1,2,3,2,1,,316008195,4347879979,left,,,,EBL,"LINESTRING (-111.9263727 33.4191039, -111.9262969 33.4192097)",,,auto
567,273,41573982,,481,2,2,549,1,1,2,1,1,1,,316008195,8444419082,right,,,,EBR,"LINESTRING (-111.9263727 33.4191039, -111.9263824 33.4191423)",,,auto
568,274,1501648953,,339,1,3,604,1,3,3,3,3,3,0,2671959143,330691322,thru,,,,SBT,"LINESTRING (-111.9262998 33.4202601, -111.9262989 33.4201644)",,,auto
569,274,1501648953,,603,1,3,338,1,3,4,3,3,3,0,330691322,2671959143,thru,,,,NBT,"LINESTRING (-111.9262989 33.4201644, -111.9262998 33.4202601)",,,auto
570,275,2671959143,,338,1,3,373,1,3,3,3,3,3,0,1501648953,2300341851,thru,,,,NBT,"LINESTRING (-111.9262998 33.4202601, -111.9263018 33.4203559)",,,auto
571,275,2671959143,,374,1,3,339,1,3,3,3,3,3,0,2300341851,1501648953,thru,,,,SBT,"LINESTRING (-111.9263018 33.4203559, -111.9262998 33.4202601)",,,auto
572,275,2671959143,,438,1,1,339,1,1,2,3,2,1,,5201685461,1501648953,uturn,,,,NBU,"LINESTRING (-111.9262337 33.4202386, -111.9262998 33.4202601)",,,auto
573,275,2671959143,,438,1,2,373,1,2,2,3,2,1,1,5201685461,2300341851,thru,,,,NBT,"LINESTRING (-111.9262337 33.4202386, -111.9263018 33.4203559)",,,auto
574,276,4347879966,,341,1,3,363,1,3,3,3,3,3,0,330683969_330683940,4347900944,thru,,,,SBT,"LINESTRING (-111.9262945 33.4141634, -111.9262951 33.4140190)",,,auto
575,276,4347879966,,362,1,3,340,1,3,3,5,3,3,0,4347900944,330683969_330683940,thru,,,,NBT,"LINESTRING (-111.9262951 33.4140190, -111.9262945 33.4141634)",,,auto
576,277,4347879980,,358,1,3,346,1,3,3,4,3,3,0,2704829948_5013837645,2300341851,thru,,,,SBT,"LINESTRING (-111.9263927 33.4209625, -111.9263905 33.4208181)",,,auto
577,278,2300341851,,346,1,3,359,1,3,4,3,3,3,,4347879980,41573985,uturn,,,,SBU,"LINESTRING (-111.9263264 33.4204307, -111.9262813 33.4204316)",,,auto
578,278,2300341851,,346,1,3,374,1,3,4,3,3,3,0,4347879980,2671959143,thru,,,,SBT,"LINESTRING (-111.9263264 33.4204307, -111.9263009 33.4202893)",,,auto
579,278,2300341851,,373,1,3,359,1,3,3,3,3,3,0,2671959143,41573985,thru,,,,NBT,"LINESTRING (-111.9263009 33.4202893, -111.9262813 33.4204316)",,,auto
580,279,4347879985,,407,1,3,349,1,3,3,4,3,3,0,335595768,41529701_2704829968,thru,,,,NBT,"LINESTRING (-111.9262251 33.4241280, -111.9262245 33.4242724)",,,auto
581,280,4347879981,,360,1,3,350,1,3,3,5,3,3,0,41573985,2704829948_5013837645,thru,,,,NBT,"LINESTRING (-111.9262393 33.4213554, -111.9262398 33.4214998)",,,auto
582,281,4347879986,,387,1,3,355,1,3,3,4,3,3,0,5133355428,41529701_2704829968,thru,,,,SBT,"LINESTRING (-111.9263787 33.4250783, -111.9263793 33.4249339)",,,auto
583,282,4347900944,,363,1,3,367,1,3,3,4,3,3,0,4347879966,41573974,thru,,,,SBT,"LINESTRING (-111.9262981 33.4132015, -111.9262987 33.4130571)",,,auto
584,282,4347900944,,366,1,3,362,1,3,3,3,3,3,0,41573974,4347879966,thru,,,,NBT,"LINESTRING (-111.9262987 33.4130571, -111.9262981 33.4132015)",,,auto
585,284,335595768,,368,1,1,407,3,3,1,3,1,1,0,2704829954,4347879985,thru,,,,NBT,"LINESTRING (-111.9262092 33.4237441, -111.9262259 33.4238870)",,,auto
586,284,335595768,,406,1,3,407,1,3,3,3,3,3,0,2704829953,4347879985,thru,,,,NBT,"LINESTRING (-111.9262266 33.4237426, -111.9262259 33.4238870)",,,auto
587,285,4277534305,,392,2,3,369,1,2,3,2,2,2,0,193252222,41736773,thru,,,,EBT,"LINESTRING (-111.9313749 33.4290522, -111.9312137 33.4290022)",,,auto
588,286,5201685468,,371,1,1,456,1,1,1,1,1,1,0,41714341,2671959118,thru,,,,SBT,"LINESTRING (-111.9289357 33.4216595, -111.9289377 33.4215152)",,,auto
589,286,5201685468,,457,1,1,372,1,1,1,3,1,1,0,2671959118,41714341,thru,,,,NBT,"LINESTRING (-111.9289377 33.4215152, -111.9289357 33.4216595)",,,auto
590,287,8447095274,,376,1,1,565,1,1,1,1,1,1,0,4716137945,316872733,thru,,,,WBT,"LINESTRING (-111.9332949 33.4173577, -111.9334669 33.4173561)",,,auto
591,287,8447095274,,564,1,1,375,1,1,1,1,1,1,0,316872733,4716137945,thru,,,,EBT,"LINESTRING (-111.9334669 33.4173561, -111.9332949 33.4173577)",,,auto
592,288,4716137945,,375,1,1,377,1,1,1,1,1,1,0,8447095274,4716137951,thru,,,,EBT,"LINESTRING (-111.9327760 33.4173622, -111.9326040 33.4173635)",,,auto
593,288,4716137945,,378,1,1,376,1,1,1,1,1,1,0,4716137951,8447095274,thru,,,,WBT,"LINESTRING (-111.9326040 33.4173635, -111.9327760 33.4173622)",,,auto
594,289,4716137951,,377,1,1,379,1,1,1,1,1,1,,4716137945,41654675,right,,,,EBR,"LINESTRING (-111.9302489 33.4174289, -111.9301588 33.4173283)",,,auto
595,289,4716137951,,380,1,1,378,1,1,1,1,1,1,,41654675,4716137945,left,,,,NBL,"LINESTRING (-111.9301588 33.4173283, -111.9302489 33.4174289)",,,auto
596,290,4716134185,,409,1,2,382,1,2,2,2,2,2,0,5078867005,4346575415,thru,,,,WBT,"LINESTRING (-111.9290613 33.4148021, -111.9292333 33.4148005)",,,auto
597,292,5080816830,,383,1,1,385,1,1,1,1,1,1,,5080817378,2625359013_41662587,right,,,,EBR,"LINESTRING (-111.9415299 33.4237791, -111.9414059 33.4237807)",,,auto
598,292,5080816830,,383,1,1,473,1,1,1,1,1,1,0,5080817378,3101265641,thru,,,,EBT,"LINESTRING (-111.9415299 33.4237791, -111.9414089 33.4238817)",,,auto
599,292,5080816830,,386,1,1,384,1,1,1,1,1,1,,2625359013_41662587,5080817378,left,,,,WBL,"LINESTRING (-111.9414059 33.4237807, -111.9415299 33.4237791)",,,auto
600,292,5080816830,,386,1,1,473,1,1,1,1,1,1,,2625359013_41662587,3101265641,right,,,,WBR,"LINESTRING (-111.9414059 33.4237807, -111.9414089 33.4238817)",,,auto
601,292,5080816830,,474,1,1,384,1,1,1,1,1,1,0,3101265641,5080817378,thru,,,,SBT,"LINESTRING (-111.9414089 33.4238817, -111.9415299 33.4237791)",,,auto
602,292,5080816830,,474,1,1,385,1,1,1,1,1,1,,3101265641,2625359013_41662587,left,,,,SBL,"LINESTRING (-111.9414089 33.4238817, -111.9414059 33.4237807)",,,auto
603,293,2714317936,,399,3,4,391,1,2,4,2,2,2,0,5165002575,2714317997,thru,,,,WBT,"LINESTRING (-111.9311674 33.4291112, -111.9313271 33.4291650)",,,auto
604,294,2714317997,,391,1,2,393,1,2,2,3,2,2,0,2714317936,4346613074,thru,,,,WBT,"LINESTRING (-111.9321468 33.4294168, -111.9323171 33.4294360)",,,auto
605,295,5162981682,,396,1,2,395,1,2,2,3,2,2,0,2625359028_2714318023_2714318022_41605233,2714318037,thru,,,,EBT,"LINESTRING (-111.9382568 33.4299716, -111.9381166 33.4300552)",,,auto
606,296,2714318026,,398,1,2,397,1,2,2,3,2,2,0,2714318018,2714318034,thru,,,,WBT,"LINESTRING (-111.9342528 33.4298044, -111.9343887 33.4298929)",,,auto
607,297,2714317949,,401,1,2,400,1,2,2,3,2,2,0,,2714317933,thru,,,,WBT,"LINESTRING (-111.9232097 33.4292829, -111.9233691 33.4292295)",,,auto
